id,created_at,record_number,pdf_link,result_page,parent_page_num,num_pages
791,2025-03-19 00:51:01.651804+00,104-10237-10120,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10237-10120.pdf,78,78,4
794,2025-03-19 00:51:04.168008+00,104-10245-10000,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10245-10000.pdf,79,79,145
795,2025-03-19 00:51:05.216926+00,104-10247-10037,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10247-10037.pdf,79,79,1
797,2025-03-19 00:51:05.388902+00,104-10247-10064,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10247-10064.pdf,79,79,3
800,2025-03-19 00:51:06.652425+00,104-10250-10035,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10250-10035.pdf,79,79,1
802,2025-03-19 00:51:09.972008+00,104-10250-10267,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10250-10267.pdf,80,80,1
805,2025-03-19 00:51:11.185072+00,104-10256-10187,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10256-10187.pdf,80,80,2
808,2025-03-19 00:51:12.38604+00,104-10256-10428,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10256-10428.pdf,80,80,1
813,2025-03-19 00:51:16.133399+00,104-10265-10118,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10265-10118.pdf,81,81,2
816,2025-03-19 00:51:17.626723+00,104-10266-10026,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10266-10026.pdf,81,81,195
818,2025-03-19 00:51:18.662547+00,104-10269-10079,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10269-10079.pdf,81,81,1
821,2025-03-19 00:51:19.865694+00,104-10290-10046,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10290-10046.pdf,81,81,2
824,2025-03-19 00:51:22.227711+00,104-10290-10155,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10290-10155.pdf,82,82,3
827,2025-03-19 00:51:23.532388+00,104-10290-10190,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10290-10190.pdf,82,82,8
830,2025-03-19 00:51:24.711235+00,104-10290-10219,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10290-10219.pdf,82,82,1
832,2025-03-19 00:51:28.264809+00,104-10291-10003,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10291-10003.pdf,83,83,13
843,2025-03-19 00:51:34.485102+00,104-10301-10008,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10301-10008.pdf,84,84,5
846,2025-03-19 00:51:35.735775+00,104-10303-10003,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10303-10003.pdf,84,84,3
850,2025-03-19 00:51:40.459206+00,104-10306-10018,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10306-10018.pdf,85,85,29
856,2025-03-19 00:51:42.972305+00,104-10308-10044,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10308-10044.pdf,85,85,8
861,2025-03-19 00:51:46.518916+00,104-10308-10086,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10308-10086.pdf,86,86,3
864,2025-03-19 00:51:47.701941+00,104-10308-10168,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10308-10168.pdf,86,86,2
867,2025-03-19 00:51:48.990404+00,104-10308-10269,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10308-10269.pdf,86,86,3
869,2025-03-19 00:51:50.126415+00,104-10310-10118,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10310-10118.pdf,86,86,3
872,2025-03-19 00:51:52.436251+00,104-10322-10056,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10322-10056.pdf,87,87,4
875,2025-03-19 00:51:53.629224+00,104-10326-10045,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10326-10045.pdf,87,87,2
878,2025-03-19 00:51:54.788327+00,104-10326-10075,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10326-10075.pdf,87,87,2
880,2025-03-19 00:51:58.251696+00,104-10326-10087,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10326-10087.pdf,88,88,2
883,2025-03-19 00:51:59.461032+00,104-10326-10101,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10326-10101.pdf,88,88,5
891,2025-03-19 00:52:04.585596+00,104-10338-10018,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10338-10018.pdf,89,89,24
893,2025-03-19 00:52:05.784289+00,104-10408-10329,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10408-10329.pdf,89,89,2
896,2025-03-19 00:52:06.997781+00,104-10412-10005,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10412-10005.pdf,89,89,2
901,2025-03-19 00:52:10.554807+00,104-10418-10202,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10418-10202.pdf,90,90,3
904,2025-03-19 00:52:11.814976+00,104-10431-10102,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10431-10102.pdf,90,90,12
907,2025-03-19 00:52:13.593669+00,104-10433-10209,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10433-10209.pdf,90,90,295
909,2025-03-19 00:52:14.900932+00,104-10433-10212,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10433-10212.pdf,90,90,166
912,2025-03-19 00:52:18.173804+00,104-10506-10028,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10506-10028.pdf,91,91,157
915,2025-03-19 00:52:19.374521+00,104-10512-10102,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10512-10102.pdf,91,91,1
760,2025-03-19 00:50:42.648814+00,104-10228-10083,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10228-10083.pdf,75,75,3
762,2025-03-19 00:50:46.067675+00,104-10229-10097,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10229-10097.pdf,76,76,2
773,2025-03-19 00:50:51.968194+00,104-10234-10007,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10234-10007.pdf,77,77,2
776,2025-03-19 00:50:53.157398+00,104-10234-10088,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10234-10088.pdf,77,77,1
779,2025-03-19 00:50:54.390739+00,104-10234-10101,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10234-10101.pdf,77,77,3
781,2025-03-19 00:50:55.605807+00,104-10234-10115,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10234-10115.pdf,77,77,4
784,2025-03-19 00:50:57.996399+00,104-10234-10141,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10234-10141.pdf,78,78,8
787,2025-03-19 00:50:59.19395+00,104-10234-10155,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10234-10155.pdf,78,78,3
790,2025-03-19 00:51:00.423139+00,104-10236-10056,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10236-10056.pdf,78,78,8
792,2025-03-19 00:51:03.980875+00,104-10241-10249,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10241-10249.pdf,79,79,1
798,2025-03-19 00:51:06.496301+00,104-10247-10097,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10247-10097.pdf,79,79,6
803,2025-03-19 00:51:09.994441+00,104-10250-10200,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10250-10200.pdf,80,80,2
806,2025-03-19 00:51:11.190626+00,104-10256-10208,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10256-10208.pdf,80,80,4
809,2025-03-19 00:51:12.416025+00,104-10260-10400,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10260-10400.pdf,80,80,1
811,2025-03-19 00:51:13.824193+00,104-10263-10111,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10263-10111.pdf,80,80,85
814,2025-03-19 00:51:16.22669+00,104-10263-10139,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10263-10139.pdf,81,81,4
817,2025-03-19 00:51:17.92162+00,104-10266-10138,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10266-10138.pdf,81,81,401
820,2025-03-19 00:51:19.098811+00,104-10290-10038,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10290-10038.pdf,81,81,1
822,2025-03-19 00:51:22.183074+00,104-10290-10055,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10290-10055.pdf,82,82,1
825,2025-03-19 00:51:23.417987+00,104-10290-10168,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10290-10168.pdf,82,82,1
828,2025-03-19 00:51:24.617492+00,104-10290-10210,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10290-10210.pdf,82,82,1
833,2025-03-19 00:51:28.318541+00,104-10290-10309,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10290-10309.pdf,83,83,2
836,2025-03-19 00:51:29.928397+00,104-10295-10001,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10295-10001.pdf,83,83,8
838,2025-03-19 00:51:30.885049+00,104-10295-10168,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10295-10168.pdf,83,83,1
839,2025-03-19 00:51:31.166962+00,104-10298-10095,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10298-10095.pdf,83,83,6
841,2025-03-19 00:51:32.073066+00,104-10300-10124,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10300-10124.pdf,83,83,2
844,2025-03-19 00:51:34.502471+00,104-10301-10010,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10301-10010.pdf,84,84,11
847,2025-03-19 00:51:35.785161+00,104-10304-10000,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10304-10000.pdf,84,84,11
849,2025-03-19 00:51:38.017677+00,104-10306-10016,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10306-10016.pdf,84,84,19
852,2025-03-19 00:51:40.669157+00,104-10306-10025,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10306-10025.pdf,85,85,124
853,2025-03-19 00:51:41.686573+00,104-10308-10023,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10308-10023.pdf,85,85,3
855,2025-03-19 00:51:41.833045+00,104-10308-10029,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10308-10029.pdf,85,85,2
858,2025-03-19 00:51:43.031888+00,104-10308-10054,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10308-10054.pdf,85,85,2
860,2025-03-19 00:51:46.49337+00,104-10308-10163,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10308-10163.pdf,86,86,5
863,2025-03-19 00:51:47.68713+00,104-10308-10189,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10308-10189.pdf,86,86,1
866,2025-03-19 00:51:48.917599+00,104-10308-10208,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10308-10208.pdf,86,86,6
871,2025-03-19 00:51:52.426836+00,104-10326-10013,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10326-10013.pdf,87,87,2
874,2025-03-19 00:51:53.587532+00,104-10326-10055,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10326-10055.pdf,87,87,1
877,2025-03-19 00:51:54.754268+00,104-10326-10068,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10326-10068.pdf,87,87,1
879,2025-03-19 00:51:55.925454+00,104-10326-10077,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10326-10077.pdf,87,87,2
882,2025-03-19 00:51:58.267439+00,104-10326-10078,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10326-10078.pdf,88,88,1
885,2025-03-19 00:51:59.828971+00,104-10332-10009,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10332-10009.pdf,88,88,76
886,2025-03-19 00:52:00.867866+00,104-10332-10022,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10332-10022.pdf,88,88,95
888,2025-03-19 00:52:01.495492+00,104-10337-10001,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10337-10001.pdf,88,88,261
890,2025-03-19 00:52:04.572791+00,104-10406-10136,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10406-10136.pdf,89,89,13
894,2025-03-19 00:52:05.848197+00,104-10408-10078,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10408-10078.pdf,89,89,22
897,2025-03-19 00:52:07.080747+00,104-10413-10053,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10413-10053.pdf,89,89,2
899,2025-03-19 00:52:08.226264+00,104-10414-10002,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10414-10002.pdf,89,89,1
902,2025-03-19 00:52:10.572708+00,104-10418-10378,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10418-10378.pdf,90,90,2
763,2025-03-19 00:50:46.391481+00,104-10229-10000,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10229-10000.pdf,76,76,154
765,2025-03-19 00:50:47.258077+00,104-10230-10153,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10230-10153.pdf,76,76,12
766,2025-03-19 00:50:47.867964+00,104-10230-10154,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10230-10154.pdf,76,76,81
768,2025-03-19 00:50:48.422996+00,104-10231-10418,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10231-10418.pdf,76,76,1
769,2025-03-19 00:50:49.064665+00,104-10232-10004,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10232-10004.pdf,76,76,8
771,2025-03-19 00:50:49.616807+00,104-10232-10019,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10232-10019.pdf,76,76,9
774,2025-03-19 00:50:51.98223+00,104-10234-10050,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10234-10050.pdf,77,77,2
777,2025-03-19 00:50:53.164974+00,104-10234-10096,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10234-10096.pdf,77,77,2
780,2025-03-19 00:50:54.406426+00,104-10234-10102,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10234-10102.pdf,77,77,9
782,2025-03-19 00:50:57.965695+00,104-10234-10124,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10234-10124.pdf,78,78,1
785,2025-03-19 00:50:59.171601+00,104-10235-10018,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10235-10018.pdf,78,78,2
788,2025-03-19 00:51:00.375099+00,104-10236-10075,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10236-10075.pdf,78,78,2
793,2025-03-19 00:51:03.999026+00,104-10241-10250,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10241-10250.pdf,79,79,4
796,2025-03-19 00:51:05.302795+00,104-10245-10007,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10245-10007.pdf,79,79,55
799,2025-03-19 00:51:06.560306+00,104-10248-10203,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10248-10203.pdf,79,79,1
801,2025-03-19 00:51:07.680507+00,104-10250-10199,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10250-10199.pdf,79,79,3
804,2025-03-19 00:51:10.093244+00,104-10254-10015,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10254-10015.pdf,80,80,1
807,2025-03-19 00:51:11.273911+00,104-10256-10213,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10256-10213.pdf,80,80,1
810,2025-03-19 00:51:12.582267+00,104-10262-10385,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10262-10385.pdf,80,80,2
812,2025-03-19 00:51:16.105592+00,104-10265-10141,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10265-10141.pdf,81,81,1
815,2025-03-19 00:51:17.476713+00,104-10267-10196,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10267-10196.pdf,81,81,2
819,2025-03-19 00:51:18.841194+00,104-10275-10176,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10275-10176.pdf,81,81,9
823,2025-03-19 00:51:22.214128+00,104-10290-10062,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10290-10062.pdf,82,82,1
826,2025-03-19 00:51:23.441248+00,104-10290-10162,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10290-10162.pdf,82,82,2
829,2025-03-19 00:51:24.652376+00,104-10290-10199,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10290-10199.pdf,82,82,1
831,2025-03-19 00:51:25.873016+00,104-10290-10273,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10290-10273.pdf,82,82,3
834,2025-03-19 00:51:28.621357+00,104-10291-10002,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10291-10002.pdf,83,83,273
835,2025-03-19 00:51:29.62113+00,104-10291-10009,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10291-10009.pdf,83,83,7
837,2025-03-19 00:51:29.980817+00,104-10291-10004,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10291-10004.pdf,83,83,324
840,2025-03-19 00:51:31.215047+00,104-10298-10184,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10298-10184.pdf,83,83,2
842,2025-03-19 00:51:34.406483+00,104-10302-10020,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10302-10020.pdf,84,84,18
845,2025-03-19 00:51:35.695562+00,104-10302-10030,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10302-10030.pdf,84,84,28
848,2025-03-19 00:51:37.139893+00,104-10306-10011,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10306-10011.pdf,84,84,5
851,2025-03-19 00:51:40.496232+00,104-10306-10020,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10306-10020.pdf,85,85,20
854,2025-03-19 00:51:41.721984+00,104-10307-10024,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10307-10024.pdf,85,85,17
857,2025-03-19 00:51:42.972941+00,104-10308-10053,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10308-10053.pdf,85,85,3
859,2025-03-19 00:51:44.1851+00,104-10308-10062,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10308-10062.pdf,85,85,7
862,2025-03-19 00:51:46.529645+00,104-10308-10127,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10308-10127.pdf,86,86,5
865,2025-03-19 00:51:47.702273+00,104-10308-10165,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10308-10165.pdf,86,86,2
868,2025-03-19 00:51:49.041688+00,104-10310-10020,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10310-10020.pdf,86,86,69
870,2025-03-19 00:51:52.408128+00,104-10326-10010,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10326-10010.pdf,87,87,2
873,2025-03-19 00:51:53.586795+00,104-10326-10044,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10326-10044.pdf,87,87,1
876,2025-03-19 00:51:54.751672+00,104-10326-10074,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10326-10074.pdf,87,87,2
881,2025-03-19 00:51:58.261155+00,104-10326-10092,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10326-10092.pdf,88,88,2
884,2025-03-19 00:51:59.477679+00,104-10332-10020,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10332-10020.pdf,88,88,17
887,2025-03-19 00:52:01.428028+00,104-10332-10023,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10332-10023.pdf,88,88,220
889,2025-03-19 00:52:02.182174+00,104-10337-10014,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10337-10014.pdf,88,88,63
892,2025-03-19 00:52:04.599732+00,104-10406-10139,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10406-10139.pdf,89,89,19
895,2025-03-19 00:52:05.866979+00,104-10408-10316,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10408-10316.pdf,89,89,19
898,2025-03-19 00:52:07.204228+00,104-10413-10306,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10413-10306.pdf,89,89,91
900,2025-03-19 00:52:10.550413+00,104-10418-10439,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10418-10439.pdf,90,90,2
903,2025-03-19 00:52:11.791516+00,104-10431-10091,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10431-10091.pdf,90,90,2
906,2025-03-19 00:52:13.017343+00,104-10433-10050,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10433-10050.pdf,90,90,6
908,2025-03-19 00:52:14.239029+00,104-10437-10079,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10437-10079.pdf,90,90,2
911,2025-03-19 00:52:17.564864+00,104-10439-10113,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10439-10113.pdf,91,91,31
913,2025-03-19 00:52:18.427023+00,104-10510-10141,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10510-10141.pdf,91,91,1
916,2025-03-19 00:52:19.773462+00,104-10512-10110,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10512-10110.pdf,91,91,13
919,2025-03-19 00:52:20.962219+00,104-10516-10214,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10516-10214.pdf,91,91,1
922,2025-03-19 00:52:23.289368+00,104-10516-10270,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10516-10270.pdf,92,92,6
925,2025-03-19 00:52:24.484628+00,104-10516-10348,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10516-10348.pdf,92,92,3
928,2025-03-19 00:52:25.687051+00,104-10519-10182,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10519-10182.pdf,92,92,1
930,2025-03-19 00:52:29.278256+00,104-10527-10421,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10527-10421.pdf,93,93,1
933,2025-03-19 00:52:30.493876+00,104-10528-10052,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10528-10052.pdf,93,93,1
936,2025-03-19 00:52:31.673181+00,104-10529-10182,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10529-10182.pdf,93,93,1
941,2025-03-19 00:52:35.143553+00,104-10529-10196,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10529-10196.pdf,94,94,1
944,2025-03-19 00:52:36.375507+00,104-10529-10329,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10529-10329.pdf,94,94,5
947,2025-03-19 00:52:37.740141+00,119-10021-10413,https://www.archives.gov/files/research/jfk/releases/2025/0318/119-10021-10413.pdf,94,94,25
949,2025-03-19 00:52:38.878213+00,124-10062-10456,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10062-10456.pdf,94,94,2
905,2025-03-19 00:52:11.959672+00,104-10423-10337,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10423-10337.pdf,90,90,52
910,2025-03-19 00:52:17.266472+00,104-10510-10090,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10510-10090.pdf,91,91,1
914,2025-03-19 00:52:18.707685+00,104-10512-10101,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10512-10101.pdf,91,91,1
917,2025-03-19 00:52:19.904611+00,104-10516-10103,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10516-10103.pdf,91,91,1
921,2025-03-19 00:52:23.240955+00,104-10516-10227,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10516-10227.pdf,92,92,1
924,2025-03-19 00:52:24.475617+00,104-10516-10338,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10516-10338.pdf,92,92,1
927,2025-03-19 00:52:25.678225+00,104-10517-10121,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10517-10121.pdf,92,92,1
931,2025-03-19 00:52:29.286173+00,104-10527-10424,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10527-10424.pdf,93,93,1
934,2025-03-19 00:52:30.497783+00,104-10528-10053,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10528-10053.pdf,93,93,1
937,2025-03-19 00:52:31.675993+00,104-10528-10180,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10528-10180.pdf,93,93,1
939,2025-03-19 00:52:32.826744+00,104-10529-10184,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10529-10184.pdf,93,93,1
942,2025-03-19 00:52:35.150593+00,104-10529-10323,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10529-10323.pdf,94,94,1
945,2025-03-19 00:52:36.402597+00,104-10529-10367,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10529-10367.pdf,94,94,1
948,2025-03-19 00:52:37.83678+00,104-10534-10173,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10534-10173.pdf,94,94,69
918,2025-03-19 00:52:20.544041+00,104-10516-10195,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10516-10195.pdf,91,91,2
920,2025-03-19 00:52:23.23794+00,104-10516-10239,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10516-10239.pdf,92,92,1
923,2025-03-19 00:52:24.458621+00,104-10517-10120,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10517-10120.pdf,92,92,1
926,2025-03-19 00:52:25.678119+00,104-10519-10184,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10519-10184.pdf,92,92,1
929,2025-03-19 00:52:26.913919+00,104-10527-10212,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10527-10212.pdf,92,92,5
932,2025-03-19 00:52:29.314512+00,104-10527-10277,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10527-10277.pdf,93,93,2
935,2025-03-19 00:52:30.501124+00,104-10528-10056,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10528-10056.pdf,93,93,1
938,2025-03-19 00:52:31.677209+00,104-10528-10149,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10528-10149.pdf,93,93,1
940,2025-03-19 00:52:35.131306+00,104-10529-10277,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10529-10277.pdf,94,94,1
943,2025-03-19 00:52:36.375264+00,104-10529-10330,https://www.archives.gov/files/research/jfk/releases/2025/0318/104-10529-10330.pdf,94,94,1
946,2025-03-19 00:52:37.675885+00,124-10058-10420,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10058-10420.pdf,94,94,2
950,2025-03-19 00:52:41.202099+00,124-10150-10104,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10150-10104.pdf,95,95,2
951,2025-03-19 00:52:41.213681+00,124-10114-10010,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10114-10010.pdf,95,95,3
952,2025-03-19 00:52:41.232093+00,124-10115-10027,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10115-10027.pdf,95,95,2
953,2025-03-19 00:52:42.416339+00,124-10158-10061,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10158-10061.pdf,95,95,2
954,2025-03-19 00:52:42.434144+00,124-10163-10134,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10163-10134.pdf,95,95,3
955,2025-03-19 00:52:42.441134+00,124-10180-10295,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10180-10295.pdf,95,95,2
956,2025-03-19 00:52:43.626946+00,124-10181-10009,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10181-10009.pdf,95,95,2
957,2025-03-19 00:52:43.641678+00,124-10212-10337,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10212-10337.pdf,95,95,4
958,2025-03-19 00:52:43.661567+00,124-10212-10160,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10212-10160.pdf,95,95,3
959,2025-03-19 00:52:44.825129+00,124-10213-10483,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10213-10483.pdf,95,95,3
960,2025-03-19 00:52:47.137367+00,124-10221-10231,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10221-10231.pdf,96,96,3
